5830,6342,PEX5,SCP2
463,10612,ZFHX3,TRIM3
5434,6878,POLR2E,TAF6
2967,6924,GTF2H3,ELOA
2157,4035,F8,LRP1
6874,2966,TAF4,GTF2H2
5702,5705,PSMC3,PSMC5
23279,55746,NUP160,NUP133
3824,3133,KLRD1,HLA-E
5058,2885,PAK1,GRB2
27316,27339,RBMX,PRPF19
9444,55544,QKI,RBM38
988,10291,CDC5L,SF3A1
26150,83878,RIBC2,USHBP1
332,56616,BIRC5,DIABLO
283,6050,ANG,RNH1
3939,55276,LDHA,PGM2
57630,5599,SH3RF1,MAPK8
116986,9456,AGAP2,HOMER1
6229,25873,RPS24,RPL36
509,771,ATP5F1C,CA12
81,147968,ACTN4,CAPN12
5170,10782,PDPK1,ZNF274
3172,10013,HNF4A,HDAC6
1314,22820,COPA,COPG1
84991,10131,RBM17,TRAP1
4175,6118,MCM6,RPA2
5587,5599,PRKD1,MAPK8
3965,6449,LGALS9,SGTA
3558,3716,IL2,JAK1
3516,59269,RBPJ,HIVEP3
55885,222546,LMO3,RFX6
5879,8936,RAC1,WASF1
80761,7348,,UPK1B
23521,6164,RPL13A,RPL34
7136,7137,TNNI2,TNNI3
3175,93436,ONECUT1,ARMC6
3483,3488,IGFALS,IGFBP5
5883,5884,RAD9A,RAD17
3921,8669,RPSA,EIF3J
7157,7158,TP53,TP53BP1
3172,79913,HNF4A,ACTR5
5438,9939,POLR2I,RBM8A
81,3170,ACTN4,FOXA2
10672,999,GNA13,CDH1
4005,4807,LMO2,NHLH1
5423,9001,POLB,HAP1
2353,4094,FOS,MAF
22916,25920,NCBP2,NELFB
1869,8900,E2F1,CCNA1
9295,3185,SRSF11,HNRNPF
8848,9869,TSC22D1,SETDB1
55341,139596,LSG1,UPRT
348,7436,APOE,VLDLR
6194,1975,RPS6,EIF4B
5089,8518,PBX2,ELP1
1956,378,EGFR,ARF4
1459,11198,CSNK2A2,SUPT16H
9500,64582,MAGED1,GPR135
116,6344,ADCYAP1,SCTR
6261,779,RYR1,CACNA1S
3578,7124,IL9,TNF
2898,1500,GRIK2,CTNND1
5619,7142,PRM1,TNP2
7161,10260,TP73,DENND4A
1958,4664,EGR1,NAB1
961,965,CD47,CD58
5456,27330,POU3F4,RPS6KA6
23658,6606,LSM5,SMN1
5013,11030,OTX1,RBPMS
86,8089,ACTL6A,YEATS4
7042,10494,TGFB2,STK25
2099,9862,ESR1,MED24
3720,2626,JARID2,GATA4
1395,1392,CRHR2,CRH
1286,6288,COL4A4,SAA1
5931,1107,RBBP7,CHD3
1499,8313,CTNNB1,AXIN2
6222,6227,RPS18,RPS21
5432,6635,POLR2C,SNRPE
10445,79036,MCRS1,KXD1
3576,5196,CXCL8,PF4
4666,54769,NACA,DIRAS2
9509,11174,ADAMTS2,ADAMTS6
124961,7572,ZFP3,ZNF24
6169,6189,RPL38,RPS3A
3219,10755,HOXB9,GIPC1
150684,4792,COMMD1,NFKBIA
87,135,ACTN1,ADORA2A
3065,5931,HDAC1,RBBP7
7123,23157,CLEC3B,SEPTIN6
1180,6957,CLCN1,TRB
50618,56647,ITSN2,BCCIP
10902,57634,BRD8,EP400
5316,6929,PKNOX1,TCF3
5504,5507,PPP1R2,PPP1R3C
10488,3054,CREB3,HCFC1
6620,6622,SNCB,SNCA
3646,6218,EIF3E,RPS17
1996,30000,ELAVL4,TNPO2
1161,5436,ERCC8,POLR2G
5891,3725,MOK,JUN
2653,9111,GCSH,NMI
4700,9519,NDUFA6,TBPL1
2130,6631,EWSR1,SNRPC
6142,6227,RPL18A,RPS21
999,6154,CDH1,RPL26
1660,2521,DHX9,FUS
2185,3737,PTK2B,KCNA2
9785,22826,DHX38,DNAJC8
2057,3562,EPOR,IL3
4155,51755,MBP,CDK12
11153,3064,FICD,HTT
7048,8668,TGFBR2,EIF3I
6416,207,MAP2K4,AKT1
2099,57109,ESR1,REXO4
57154,56956,SMURF1,LHX9
7275,3667,TUB,IRS1
90678,3831,LRSAM1,KLC1
439,1160,GET3,CKMT2
284004,54936,HEXD,ADPRS
728642,2622,CDK11A,GAS8
6285,8826,S100B,IQGAP1
5058,121504,PAK1,H4-16
10672,4543,GNA13,MTNR1A
10519,5881,CIB1,RAC3
51634,54676,RBMX2,GTPBP2
5600,8841,MAPK11,HDAC3
6208,284393,RPS14,RPL10P16
661,2972,POLR3D,BRF1
5714,5719,PSMD8,PSMD13
6158,6156,RPL28,RPL30
54476,9246,RNF216,UBE2L6
972,3123,CD74,HLA-DRB1
538,375775,ATP7A,PNPLA7
26986,6203,PABPC1,RPS9
24148,6637,PRPF6,SNRPG
3303,387,HSPA1A,RHOA
6627,83443,SNRPA1,SF3B5
3172,55156,HNF4A,ARMC1
2073,6119,ERCC5,RPA3
6161,6173,RPL32,RPL36A
3087,5371,HHEX,PML
1656,154150,DDX6,HDGFL1
7372,9789,UMPS,SPCS2
163732,7021,CITED4,TFAP2B
6132,6133,RPL8,RPL9
558,2621,AXL,GAS6
8602,84916,NOP14,UTP4
6710,287,SPTB,ANK2
6134,6169,RPL10,RPL38
3717,7409,JAK2,VAV1
6168,6224,RPL37A,RPS20
51259,8888,TMEM216,MCM3AP
4998,6118,ORC1,RPA2
26523,27161,AGO1,AGO2
5864,117177,RAB3A,RAB3IP
6625,3187,SNRNP70,HNRNPH1
996,29945,CDC27,ANAPC4
9188,6130,DDX21,RPL7A
498,5686,ATP5F1A,PSMA5
578,3329,BAK1,HSPD1
5777,3932,PTPN6,LCK
6863,6865,TAC1,TACR2
2908,6776,NR3C1,STAT5A
4899,60468,NRF1,BACH2
6548,9448,SLC9A1,MAP4K4
6632,6625,SNRPD1,SNRNP70
7067,9318,THRA,COPS2
10250,9939,SRRM1,RBM8A
5147,5148,PDE6D,PDE6G
5859,51520,QARS1,LARS1
6223,8668,RPS19,EIF3I
7547,10231,ZIC3,RCAN2
972,8851,CD74,CDK5R1
5770,6464,PTPN1,SHC1
51503,5591,CWC15,PRKDC
811,6532,CALR,SLC6A4
1025,9150,CDK9,CTDP1
5430,6749,POLR2A,SSRP1
6192,6144,RPS4Y1,RPL21
5127,7917,CDK16,BAG6
2036,79004,EPB41L1,CUEDC2
5874,94121,RAB27B,SYTL4
995,9457,CDC25C,FHL5
5829,6401,PXN,SELE
997,8945,CDC34,BTRC
10189,26019,ALYREF,UPF2
5810,7542,RAD1,ZFPL1
6929,256297,TCF3,PTF1A
2072,5435,ERCC4,POLR2F
5430,8175,POLR2A,SF3A2
8019,84447,BRD3,SYVN1
4110,6919,MAGEA11,TCEA2
3990,338,LIPC,APOB
163732,7020,CITED4,TFAP2A
23048,356,FNBP1,FASLG
22916,2966,NCBP2,GTF2H2
22916,6627,NCBP2,SNRPA1
11275,26249,KLHL2,KLHL3
9733,9129,SART3,PRPF3
3376,2058,IARS1,EPRS1
55588,8535,MED29,CBX4
23336,1837,SYNM,DTNA
5329,3572,PLAUR,IL6ST
2690,3481,GHR,IGF2
57819,219988,LSM2,PATL1
672,3725,BRCA1,JUN
6161,6124,RPL32,RPL4
682,6566,BSG,SLC16A1
990,8318,CDC6,CDC45
22977,23633,AKR7A3,KPNA6
6361,6367,CCL17,CCL22
23283,51585,CSTF2T,PCF11
30011,5290,SH3KBP1,PIK3CA
7088,9643,TLE1,MORF4L2
9495,801,AKAP5,CALM1
9100,10146,USP10,G3BP1
8853,382,ASAP2,ARF6
7046,84197,TGFBR1,POMK
3211,5080,HOXB1,PAX6
63925,23054,ZNF335,NCOA6
4184,83755,SMCP,KRTAP4-12
4686,9416,NCBP1,DDX23
10523,10362,CHERP,HMG20B
162,7046,AP1B1,TGFBR1
7917,55660,BAG6,PRPF40A
546,5775,ATRX,PTPN4
6432,728642,SRSF7,CDK11A
9477,54797,MED20,MED18
2975,9191,GTF3C1,DEDD
9685,23062,CLINT1,GGA2
10250,6430,SRRM1,SRSF5
10412,23560,NSA2,GTPBP4
496,6804,ATP4B,STX1A
11338,53981,U2AF2,CPSF2
8655,5570,DYNLL1,PKIB
9212,29127,AURKB,RACGAP1
1938,6164,EEF2,RPL34
29767,51429,TMOD2,SNX9
51503,7153,CWC15,TOP2A
4150,6667,MAZ,SP1
4609,7375,MYC,USP4
999,1500,CDH1,CTNND1
5725,8683,PTBP1,SRSF9
5439,56339,POLR2J,METTL3
5144,9472,PDE4D,AKAP6
2557,3205,GABRA4,HOXA9
4716,8573,NDUFB10,CASK
1080,8773,CFTR,SNAP23
1025,904,CDK9,CCNT1
81,3171,ACTN4,FOXA3
9669,6167,EIF5B,RPL37
3182,3192,HNRNPAB,HNRNPU
1822,10458,ATN1,BAIAP2
5697,4887,PYY,NPY2R
6205,6227,RPS11,RPS21
6749,1025,SSRP1,CDK9
650,1000,BMP2,CDH2
51684,64327,SUFU,LMBR1
25837,22999,RAB26,RIMS1
10775,10557,POP4,RPP38
2266,2147,FGG,F2
999,1939,CDH1,EIF2D
7421,3725,VDR,JUN
3067,6455,HDC,SH3GL1
6432,10946,SRSF7,SF3A3
6147,140032,RPL23A,RPS4Y2
3732,7157,CD82,TP53
7050,3725,TGIF1,JUN
930,6850,CD19,SYK
22808,5900,MRAS,RALGDS
2908,7341,NR3C1,SUMO1
5710,7311,PSMD4,UBA52
7936,5435,NELFE,POLR2F
10083,23418,USH1C,CRB1
5947,25942,RBP1,SIN3A
6233,6147,RPS27A,RPL23A
3838,55090,KPNA2,MED9
3309,2157,HSPA5,F8
5691,5709,PSMB3,PSMD3
2794,26354,GNL1,GNL3
6252,57590,RTN1,WDFY1
5687,5700,PSMA6,PSMC1
988,55388,CDC5L,MCM10
29101,55339,SSU72,WDR33
5595,5778,MAPK3,PTPN7
2274,203523,FHL2,ZNF449
9128,10978,PRPF4,CLP1
4486,5295,MST1R,PIK3R1
55153,84365,SDAD1,NIFK
1742,9419,DLG4,CRIPT
4086,9459,SMAD1,ARHGEF6
55914,1500,ERBIN,CTNND1
2195,4351,FAT1,MPI
811,2200,CALR,FBN1
1463,4684,NCAN,NCAM1
3565,4155,IL4,MBP
383,4842,ARG1,NOS1
3320,64754,HSP90AA1,SMYD3
8831,80315,SYNGAP1,CPEB4
1663,10998,DDX11,SLC27A5
5423,57804,POLB,POLD4
6223,6156,RPS19,RPL30
7253,10672,TSHR,GNA13
7343,902,UBTF,CCNH
3688,4830,ITGB1,NME1
539,522,ATP5PO,ATP5PF
3145,23590,HMBS,PDSS1
7013,27283,TERF1,TINAG
7874,9618,USP7,TRAF4
55188,64207,RIC8B,IRF2BPL
11039,7157,GUSBP14,TP53
6235,6829,RPS29,SUPT5H
1557,1562,CYP2C19,CYP2C18
6229,6235,RPS24,RPS29
5436,27316,POLR2G,RBMX
2771,2784,GNAI2,GNB3
8481,51631,OFD1,LUC7L2
11269,6500,DDX19B,SKP1
10553,10999,HTATIP2,SLC27A4
1108,8661,CHD4,EIF3A
6606,7917,SMN1,BAG6
4773,1961,NFATC2,EGR4
6853,5295,SYN1,PIK3R1
5441,8683,POLR2L,SRSF9
2,9510,A2M,ADAMTS1
7186,23099,TRAF2,ZBTB43
10153,54552,CEBPZ,GNL3L
22800,3960,RRAS2,LGALS4
858,4690,CAV2,NCK1
6189,2622,RPS3A,GAS8
59345,54331,GNB4,GNG2
10933,8295,MORF4L1,TRRAP
8764,1107,TNFRSF14,CHD3
8886,55131,DDX18,RBM28
4841,84246,NONO,MED10
246184,8697,CDC26,CDC23
9551,11073,ATP5MF,TOPBP1
4331,79803,MNAT1,HPS6
6464,6776,SHC1,STAT5A
367,857,AR,CAV1
9277,27340,WDR46,UTP20
6955,821,TRA,CANX
7543,7544,ZFX,ZFY
90,80349,ACVR1,WDR61
3175,51747,ONECUT1,LUC7L3
5232,64210,PGK2,MMS19
5245,5933,PHB,RBL1
2890,10369,GRIA1,CACNG2
27316,9939,RBMX,RBM8A
38,3157,ACAT1,HMGCS1
3735,2617,KARS1,GARS1
3646,8663,EIF3E,EIF3C
3172,26996,HNF4A,GPR160
958,3383,CD40,ICAM1
8243,9128,SMC1A,PRPF4
9611,10009,NCOR1,ZBTB33
5795,8878,PTPRJ,SQSTM1
3204,4211,HOXA7,MEIS1
8438,5888,RAD54L,RAD51
5537,55291,PPP6C,PPP6R3
6125,286004,RPL5,
10567,10897,RABAC1,YIF1A
829,832,CAPZA1,CAPZB
86,10902,ACTL6A,BRD8
5437,6637,POLR2H,SNRPG
7301,2621,TYRO3,GAS6
3937,27040,LCP2,LAT
4149,4610,MAX,MYCL
2288,3320,FKBP4,HSP90AA1
4116,8106,MAGOH,PABPN1
2735,7545,GLI1,ZIC1
204,6188,AK2,RPS3
824,55054,CAPN2,ATG16L1
2780,2784,GNAT2,GNB3
81620,890,CDT1,CCNA2
5440,220988,POLR2K,HNRNPA3
79571,85302,GCC1,FBF1
27106,114800,ARRDC2,CCDC85A
5094,6429,PCBP2,SRSF4
25902,84172,MTHFD1L,POLR1B
6142,6130,RPL18A,RPL7A
8773,3799,SNAP23,KIF5B
23560,55131,GTPBP4,RBM28
3188,1478,HNRNPH2,CSTF2
908,6950,CCT6A,TCP1
4356,8825,MPP3,LIN7A
6218,8894,RPS17,EIF2S2
650,652,BMP2,BMP4
1915,6139,EEF1A1,RPL17
5925,8900,RB1,CCNA1
689,83955,BTF3,NACA4P
1983,8667,EIF5,EIF3H
6005,25953,RHAG,PNKD
22826,10236,DNAJC8,HNRNPR
6432,29894,SRSF7,CPSF1
6352,2885,CCL5,GRB2
10963,55664,STIP1,CDC37L1
6203,25873,RPS9,RPL36
83755,164127,KRTAP4-12,CCDC185
2961,5432,GTF2E2,POLR2C
23162,5894,MAPK8IP3,RAF1
4691,7015,NCL,TERT
3784,10142,KCNQ1,AKAP9
3717,5747,JAK2,PTK2
4214,9402,MAP3K1,GRAP2
2020,30827,EN2,CXXC1
999,5710,CDH1,PSMD4
4294,5245,MAP3K10,PHB
5164,146802,PDK2,SLC47A2
5310,999,PKD1,CDH1
3172,2619,HNF4A,GAS1
6137,6161,RPL13,RPL32
10458,1729,BAIAP2,DIAPH1
5339,4478,PLEC,MSN
1638,30851,DCT,TAX1BP3
5430,7469,POLR2A,NELFA
5054,5328,SERPINE1,PLAU
10461,2885,MERTK,GRB2
952,1604,CD38,CD55
54867,94104,TMEM214,PAXBP1
6187,6229,RPS2,RPS24
54776,3603,PPP1R12C,IL16
3320,5465,HSP90AA1,PPARA
26986,8664,PABPC1,EIF3D
8013,51295,NR4A3,ECSIT
1745,1750,DLX1,DLX6
6203,6134,RPS9,RPL10
1026,5594,CDKN1A,MAPK1
4778,7975,NFE2,MAFK
3596,3716,IL13,JAK1
2091,8886,FBL,DDX18
2782,9630,GNB1,GNA14
8669,8667,EIF3J,EIF3H
1956,64130,EGFR,LIN7B
2971,11128,GTF3A,POLR3A
9551,4700,ATP5MF,NDUFA6
3172,54834,HNF4A,GDAP2
6169,6205,RPL38,RPS11
79948,7917,PLPPR3,BAG6
3791,6461,KDR,SHB
604,1487,BCL6,CTBP1
506,10632,ATP5F1B,ATP5MG
862,51616,RUNX1T1,TAF9B
695,2130,BTK,EWSR1
6444,2318,SGCD,FLNC
187,8862,APLNR,APLN
2638,8029,GC,CUBN
9530,7132,BAG4,TNFRSF1A
6964,6955,TRD,TRA
9507,9508,ADAMTS4,ADAMTS3
5049,25842,PAFAH1B2,ASF1A
60,10576,ACTB,CCT2
8289,9031,ARID1A,BAZ1B
4535,374291,ND1,NDUFS7
7448,5329,VTN,PLAUR
6625,220988,SNRNP70,HNRNPA3
6929,801,TCF3,CALM1
4026,7408,LPP,VASP
2534,8751,FYN,ADAM15
9442,9441,MED27,MED26
4647,7320,MYO7A,UBE2B
3185,51362,HNRNPF,CDC40
84172,2966,POLR1B,GTF2H2
6123,6139,RPL3L,RPL17
51388,54606,NIP7,DDX56
55037,10581,PTCD3,IFITM2
472,4292,ATM,MLH1
5433,5435,POLR2D,POLR2F
84528,85302,RHOXF2,FBF1
2778,2786,GNAS,GNG4
4804,4914,NGFR,NTRK1
4313,7040,MMP2,TGFB1
8915,8517,BCL10,IKBKG
81620,4999,CDT1,ORC2
4063,4068,LY9,SH2D1A
3054,8819,HCFC1,SAP30
5394,57609,EXOSC10,DIP2B
5601,6416,MAPK9,MAP2K4
6206,116832,RPS12,RPL39L
3654,8772,IRAK1,FADD
3339,5336,HSPG2,PLCG2
6135,6234,RPL11,RPS28
4221,3727,MEN1,JUND
4088,6721,SMAD3,SREBF2
2922,6283,GRP,S100A12
2997,64772,GYS1,ENGASE
6208,6222,RPS14,RPS18
328,4913,APEX1,NTHL1
2033,5467,EP300,PPARD
3172,114034,HNF4A,TOE1
367,8431,AR,NR0B2
8243,22916,SMC1A,NCBP2
801,4618,CALM1,MYF6
4953,6723,ODC1,SRM
10073,7514,SNUPN,XPO1
7189,51567,TRAF6,TDP2
5434,6908,POLR2E,TBP
9532,3303,BAG2,HSPA1A
23173,29927,METAP1,SEC61A1
3676,3964,ITGA4,LGALS8
2534,5588,FYN,PRKCQ
3163,51003,HMOX2,MED31
4627,100130561,MYH9,HMGB1P10
3169,79869,FOXA1,CPSF7
6921,8065,ELOC,CUL5
133522,3172,PPARGC1B,HNF4A
7032,7033,TFF2,TFF3
5925,7027,RB1,TFDP1
2316,2152,FLNA,F3
23162,4296,MAPK8IP3,MAP3K11
6636,10362,SNRPF,HMG20B
6622,7529,SNCA,YWHAB
2551,4610,GABPA,MYCL
1743,9231,DLST,DLG5
6885,9020,MAP3K7,MAP3K14
4311,4067,MME,LYN
5146,5148,PDE6C,PDE6G
6167,6208,RPL37,RPS14
86,6595,ACTL6A,SMARCA2
3836,54974,KPNA1,THG1L
8740,329,TNFSF14,BIRC2
2146,6015,EZH2,RING1
6233,6203,RPS27A,RPS9
9513,283518,FXR2,KCNRG
6241,10143,RRM2,CLEC3A
8517,10758,IKBKG,TRAF3IP2
3303,8805,HSPA1A,TRIM24
645,3717,BLVRB,JAK2
5526,8312,PPP2R5B,AXIN1
332,1019,BIRC5,CDK4
57332,11143,CBX8,KAT7
4498,4501,MT1JP,MT1X
6192,8663,RPS4Y1,EIF3C
4998,5685,ORC1,PSMA4
823,55054,CAPN1,ATG16L1
2963,51362,GTF2F2,CDC40
1478,51585,CSTF2,PCF11
5717,7088,PSMD11,TLE1
5371,3725,PML,JUN
4352,11273,MPL,ATXN2L
2775,7253,GNAO1,TSHR
208,2932,AKT2,GSK3B
2335,6175,FN1,RPLP0
8318,6118,CDC45,RPA2
7410,8976,VAV2,WASL
3172,25850,HNF4A,ZNF345
3574,3561,IL7,IL2RG
23521,6143,RPL13A,RPL19
6328,4035,SCN3A,LRP1
7248,10971,TSC1,YWHAQ
1856,8907,DVL2,AP1M1
6144,6129,RPL21,RPL7
10527,6125,IPO7,RPL5
27040,867,LAT,CBL
51307,51780,FAM53C,KDM3B
6227,6124,RPS21,RPL4
5437,56949,POLR2H,XAB2
10084,51729,PQBP1,WBP11
513,4508,ATP5F1D,ATP6
3852,5318,KRT5,PKP2
3183,5257,HNRNPC,PHKB
5887,2071,RAD23B,ERCC3
4208,1432,MEF2C,MAPK14
367,25898,AR,RCHY1
5436,6636,POLR2G,SNRPF
4487,4488,MSX1,MSX2
287,3897,ANK2,L1CAM
5335,4067,PLCG1,LYN
6125,6191,RPL5,RPS4X
55226,84128,NAT10,WDR75
2962,5701,GTF2F1,PSMC2
1964,9669,EIF1AX,EIF5B
7186,29110,TRAF2,TBK1
2067,2068,ERCC1,ERCC2
1238,6357,ACKR2,CCL13
892,80306,CCNC,MED28
8648,5915,NCOA1,RARB
10907,10236,TXNL4A,HNRNPR
10425,6511,ARIH2,SLC1A6
3309,9159,HSPA5,PCSK7
6262,5566,RYR2,PRKACA
29888,79684,STRN4,MSANTD2
4110,92667,MAGEA11,MGME1
7753,25888,ZNF202,ZNF473
11171,4091,STRAP,SMAD6
1014,1499,CDH16,CTNNB1
23173,51069,METAP1,MRPL2
3265,23179,HRAS,RGL1
157,28964,GRK3,GIT1
6204,6168,RPS10,RPL37A
1630,842,DCC,CASP9
57492,6601,ARID1B,SMARCC2
506,513,ATP5F1B,ATP5F1D
6158,23521,RPL28,RPL13A
1447,1990,CSN2,CELA1
7298,50484,TYMS,RRM2B
4482,22921,MSRA,MSRB2
9260,164127,PDLIM7,CCDC185
3565,3717,IL4,JAK2
2694,8029,CBLIF,CUBN
7329,23386,UBE2I,NUDCD3
6258,140902,RXRG,R3HDML
11007,84260,CCDC85B,TCHP
811,2153,CALR,F5
1759,4690,DNM1,NCK1
1478,10421,CSTF2,CD2BP2
7132,8517,TNFRSF1A,IKBKG
71,1490,ACTG1,CCN2
4758,1915,NEU1,EEF1A1
5932,60436,RBBP8,TGIF2
6297,79959,SALL2,CEP76
27340,55131,UTP20,RBM28
1660,10949,DHX9,HNRNPA0
10063,11161,COX17,ERG28
23293,7015,SMG6,TERT
1950,5595,EGF,MAPK3
54461,83755,FBXW5,KRTAP4-12
7855,8325,FZD5,FZD8
3818,3827,KLKB1,KNG1
3654,23118,IRAK1,TAB2
3172,5174,HNF4A,PDZK1
6223,6170,RPS19,RPL39
1003,1445,CDH5,CSK
905,2965,CCNT2,GTF2H1
38,26275,ACAT1,HIBCH
160,29924,AP2A1,EPN1
1938,6205,EEF2,RPS11
8943,10239,AP3D1,AP3S2
1392,3552,CRH,IL1A
10907,6431,TXNL4A,SRSF6
891,7465,CCNB1,WEE1
23450,10189,SF3B3,ALYREF
10163,695,WASF2,BTK
5436,5725,POLR2G,PTBP1
1462,7143,VCAN,TNR
1315,5159,COPB1,PDGFRB
4088,5097,SMAD3,PCDH1
3672,7094,ITGA1,TLN1
8850,3164,KAT2B,NR4A1
10575,6950,CCT4,TCP1
1736,6125,DKC1,RPL5
4089,51176,SMAD4,LEF1
9883,10551,POM121,AGR2
7157,4331,TP53,MNAT1
9322,7068,TRIP10,THRB
7572,7727,ZNF24,ZNF174
23521,8894,RPL13A,EIF2S2
91746,25,YTHDC1,ABL1
5437,10907,POLR2H,TXNL4A
51227,5279,PIGP,PIGC
4857,10403,NOVA1,NDC80
2152,3500,F3,IGHG1
3921,8665,RPSA,EIF3F
9978,114907,RBX1,FBXO32
23589,8614,CARHSP1,STC2
5578,10399,PRKCA,RACK1
3172,28973,HNF4A,MRPS18B
51151,81689,SLC45A2,ISCA1
10006,25,ABI1,ABL1
173,11036,AFM,GTF2A1L
1912,51460,PHC2,SFMBT1
4790,10856,NFKB1,RUVBL2
3572,7297,IL6ST,TYK2
3106,10859,HLA-B,LILRB1
11061,64102,CNMD,TNMD
90060,645455,CCDC120,CEP170P1
999,6386,CDH1,SDCBP
1438,1439,CSF2RA,CSF2RB
9442,9440,MED27,MED17
5173,5179,PDYN,PENK
3175,8621,ONECUT1,CDK13
10914,8683,PAPOLA,SRSF9
55620,5753,STAP2,PTK6
4174,4999,MCM5,ORC2
983,8851,CDK1,CDK5R1
50619,998,DEF6,CDC42
999,4582,CDH1,MUC1
6432,23450,SRSF7,SF3B3
2138,23132,EYA1,RAD54L2
5442,51106,POLRMT,TFB1M
5295,7010,PIK3R1,TEK
5093,23450,PCBP1,SF3B3
4771,5058,NF2,PAK1
22918,1285,CD93,COL4A3
6037,6843,RNASE3,VAMP1
4750,4751,NEK1,NEK2
10236,5725,HNRNPR,PTBP1
2001,51548,ELF5,SIRT6
6217,51069,RPS16,MRPL2
5437,10421,POLR2H,CD2BP2
4832,23479,NME3,ISCU
5440,8175,POLR2K,SF3A2
1234,30816,CCR5,ERVW-1
3172,56834,HNF4A,GPR137
3172,2805,HNF4A,GOT1
9378,57555,NRXN1,NLGN2
2067,2073,ERCC1,ERCC5
55823,6804,VPS11,STX1A
3636,1956,INPPL1,EGFR
3065,1875,HDAC1,E2F5
2677,2621,GGCX,GAS6
1390,90993,CREM,CREB3L1
52,10101,ACP1,NUBP2
2224,5225,FDPS,PGC
4090,4091,SMAD5,SMAD6
5605,4893,MAP2K2,NRAS
999,86781,CDH1,RPS2P7
1874,11065,E2F4,UBE2C
3643,8835,INSR,SOCS2
9669,6187,EIF5B,RPS2
1386,2070,ATF2,EYA4
3172,55869,HNF4A,HDAC8
3172,1558,HNF4A,CYP2C8
7188,128178,TRAF5,EDARADD
6749,25920,SSRP1,NELFB
3930,4001,LBR,LMNB1
6125,6181,RPL5,RPLP2
2891,2897,GRIA2,GRIK1
1316,56902,KLF6,PNO1
1164,81628,CKS2,TSC22D4
10250,27339,SRRM1,PRPF19
23173,86781,METAP1,RPS2P7
6279,64284,S100A8,RAB17
3009,3024,H1-5,H1-1
1956,2887,EGFR,GRB10
581,10971,BAX,YWHAQ
3172,57107,HNF4A,PDSS2
5108,51019,PCM1,WASHC3
6207,1974,RPS13,EIF4A2
2070,4848,EYA4,CNOT2
2804,6515,GOLGB1,SLC2A3
5683,5714,PSMA2,PSMD8
2972,7157,BRF1,TP53
9950,1523,GOLGA5,CUX1
6208,6173,RPS14,RPL36A
3172,8894,HNF4A,EIF2S2
2833,10563,CXCR3,CXCL13
10382,3192,TUBB4A,HNRNPU
7534,7351,YWHAZ,UCP2
3303,7157,HSPA1A,TP53
23299,91754,BICD2,NEK9
27304,84883,MOCS3,AIFM2
6428,51692,SRSF3,CPSF3
208,4515,AKT2,MTCP1
27316,6427,RBMX,SRSF2
975,3565,CD81,IL4
4355,64130,MPP2,LIN7B
3172,81627,HNF4A,TRMT1L
369,900,ARAF,CCNG1
10984,1028,KCNQ1OT1,CDKN1C
2771,3577,GNAI2,CXCR1
6222,6155,RPS18,RPL27
5434,8106,POLR2E,PABPN1
84844,7307,PHF5A,U2AF1
7003,4149,TEAD1,MAX
4355,11140,MPP2,CDC37
3172,9774,HNF4A,BCLAF1
1477,6427,CSTF1,SRSF2
633,7124,BGN,TNF
51548,7431,SIRT6,VIM
6710,164,SPTB,AP1G1
694,29883,BTG1,CNOT7
3315,7184,HSPB1,HSP90B1
4616,6256,GADD45B,RXRA
5295,118788,PIK3R1,PIK3AP1
9623,208,TCL1B,AKT2
7375,7409,USP4,VAV1
652,8200,BMP4,GDF5
63971,4074,KIF13A,M6PR
6176,6129,RPLP1,RPL7
1956,673,EGFR,BRAF
5427,1915,POLE2,EEF1A1
63875,1130,MRPL17,LYST
9495,5576,AKAP5,PRKAR2A
7922,10471,SLC39A7,PFDN6
6640,112950,SNTA1,MED8
51585,57819,PCF11,LSM2
10494,11184,STK25,MAP4K1
6924,6921,ELOA,ELOC
1870,387893,E2F2,KMT5A
6192,6141,RPS4Y1,RPL18
9918,64151,NCAPD2,NCAPG
3170,11052,FOXA2,CPSF6
6222,6143,RPS18,RPL19
2632,5837,GBE1,PYGM
6463,7979,SHFM2,SEM1
3175,80173,ONECUT1,IFT74
4067,1439,LYN,CSF2RB
25843,7336,MOB4,UBE2V2
9128,51362,PRPF4,CDC40
2966,7343,GTF2H2,UBTF
1969,6464,EPHA2,SHC1
220164,5979,DOK6,RET
9020,8518,MAP3K14,ELP1
84844,51692,PHF5A,CPSF3
6194,6176,RPS6,RPLP1
137492,51160,VPS37A,VPS28
1844,5594,DUSP2,MAPK1
5621,7917,PRNP,BAG6
2869,6623,GRK5,SNCG
4851,5090,NOTCH1,PBX3
29888,7919,STRN4,DDX39B
4089,10273,SMAD4,STUB1
5295,3190,PIK3R1,HNRNPK
8087,57562,FXR1,CEP126
5437,7702,POLR2H,ZNF143
7186,25988,TRAF2,HINFP
2100,57109,ESR2,REXO4
51319,57819,RSRC1,LSM2
23246,51388,BOP1,NIP7
3662,2288,IRF4,FKBP4
290,967,ANPEP,CD63
11252,356,PACSIN2,FASLG
3172,29100,HNF4A,TMEM208
164127,541468,CCDC185,LURAP1
998,5879,CDC42,RAC1
3578,8660,IL9,IRS2
5436,56339,POLR2G,METTL3
79866,9638,BORA,FEZ1
5170,5588,PDPK1,PRKCQ
